Security,TRDEBYc1,TRDEBYc1,TRDEBYc1,TRDEBYc1,TRDEBYc1,TRDEBYc1,TRNLTTFYc1,TRNLTTFYc1,TRNLTTFYc1,TRNLTTFYc1,TRNLTTFYc1,TRNLTTFYc1,LCOc1,LCOc1,LCOc1,LCOc1,LCOc1,LCOc1,CLc1,CLc1,CLc1,CLc1,CLc1,CLc1,CFI2Zc1,CFI2Zc1,CFI2Zc1,CFI2Zc1,CFI2Zc1,CFI2Zc1
Field,HIGH,LOW,OPEN,CLOSE,VOLUME,COUNT,HIGH,LOW,OPEN,CLOSE,VOLUME,COUNT,HIGH,LOW,OPEN,CLOSE,VOLUME,COUNT,HIGH,LOW,OPEN,CLOSE,VOLUME,COUNT,HIGH,LOW,OPEN,CLOSE,VOLUME,COUNT
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-20,106.0,105.0,101.0,101.25,-1.0,,42.5,41.1,42.0,42.5,-1.0,,75.4,73.52,75.33,73.92,313752.0,-1.0,72.08,69.86,71.92,70.29,75837.0,-1.0,61.05,58.5,59.1,60.68,38467.0,-1.0
2021-09-21,106.6,104.2,103.9,106.15,-1.0,,43.0,42.04,42.75,42.3,-1.0,,75.18,73.26,74.33,74.36,258712.0,-1.0,71.63,69.67,70.59,70.56,37610.0,-1.0,61.4,59.85,60.63,60.16,26728.0,-1.0
2021-09-22,104.11,103.3,101.5,102.5,-1.0,,42.66,41.88,41.88,42.55,-1.0,,76.26,74.49,74.56,76.19,255750.0,-1.0,72.3,70.64,70.85,72.23,381061.0,-1.0,60.75,59.81,60.36,60.6,30572.0,-1.0
2021-09-23,105.0,104.3,101.3,103.15,-1.0,,43.0,41.95,41.95,42.92,-1.0,,77.35,75.6,75.9,77.25,226594.0,-1.0,73.5,71.61,71.97,73.3,403405.0,-1.0,61.16,59.13,60.5,60.54,35643.0,-1.0
2021-09-24,108.3,108.1,103.0,103.65,-1.0,,44.6,42.6,42.6,44.6,-1.0,,78.24,76.85,77.26,78.09,163225.0,-1.0,74.27,72.81,73.24,73.98,350382.0,-1.0,64.16,59.92,60.74,62.94,37083.0,-1.0
2021-09-27,115.4,114.5,108.0,108.0,-1.0,,48.43,47.35,47.45,48.0,-1.0,,79.9,78.21,78.25,79.53,231127.0,-1.0,75.75,74.16,74.19,75.45,417829.0,-1.0,65.06,63.6,64.1,64.37,40278.0,-1.0
2021-09-28,122.0,116.0,115.47,121.0,-1.0,,52.1,49.1,51.6,49.1,-1.0,,80.75,78.1,79.4,79.09,132328.0,-1.0,76.67,74.24,75.43,75.29,476143.0,-1.0,65.77,61.63,65.26,61.92,45094.0,-1.0
2021-09-29,123.0,121.0,117.0,118.0,-1.0,,51.71,50.3,50.4,51.6,-1.0,,79.4,77.5,78.25,78.64,97967.0,-1.0,75.79,73.74,74.38,74.83,424193.0,-1.0,63.2,61.34,62.5,62.88,35365.0,-1.0
2021-09-30,132.7,130.0,124.0,124.5,-1.0,,57.4,54.7,54.7,55.4,-1.0,,79.11,77.6,78.46,78.52,20505.0,-1.0,76.07,73.14,74.78,75.03,583189.0,-1.0,62.92,60.3,62.9,61.74,48944.0,-1.0
2021-10-01,134.75,133.25,129.0,131.5,-1.0,,57.2,56.4,57.2,56.65,-1.0,,79.41,77.55,78.49,79.28,282370.0,-1.0,75.99,74.23,75.12,75.88,388996.0,-1.0,63.84,61.1,61.85,62.04,26777.0,-1.0
2021-10-04,146.5,140.5,134.65,134.7,-1.0,,60.7,56.5,56.5,60.0,-1.0,,82.0,78.75,79.49,81.26,362369.0,-1.0,78.38,75.32,75.9,77.62,458006.0,-1.0,64.49,62.31,62.98,63.4,33251.0,-1.0
2021-10-05,161.0,159.5,142.5,142.5,-1.0,,66.0,64.25,64.53,66.0,-1.0,,83.13,81.19,81.27,82.56,340269.0,-1.0,79.48,77.47,77.58,78.93,449617.0,-1.0,65.4,63.62,63.65,64.72,46685.0,-1.0
2021-10-06,177.24,139.0,135.0,168.85,-1.0,,69.0,64.5,69.0,69.0,-1.0,,83.47,80.6,82.57,81.08,401358.0,-1.0,79.78,76.83,79.04,77.43,459055.0,-1.0,65.05,58.89,65.05,59.12,73082.0,-1.0
2021-10-07,138.2,128.5,115.0,127.0,-1.0,,55.4,51.0,51.0,55.4,-1.0,,82.5,79.08,80.98,81.95,393098.0,-1.0,78.89,74.96,77.0,78.3,545008.0,-1.0,60.74,57.75,59.9,60.37,49167.0,-1.0
2021-10-08,133.25,117.75,117.75,131.0,-1.0,,52.5,50.0,52.5,50.0,-1.0,,83.43,81.96,82.38,82.39,360971.0,-1.0,80.11,78.63,78.86,79.35,662010.0,-1.0,60.78,57.86,59.9,58.33,29796.0,-1.0
2021-10-11,125.0,118.5,116.95,116.95,-1.0,,51.0,49.5,50.65,49.5,-1.0,,84.6,82.54,82.65,83.65,330444.0,-1.0,82.18,79.55,79.59,80.52,653756.0,-1.0,60.25,58.05,58.07,59.15,24233.0,-1.0
2021-10-12,121.5,120.6,118.0,119.45,-1.0,,50.5,50.5,50.5,50.5,-1.0,,84.23,82.72,83.49,83.42,331408.0,-1.0,81.62,79.47,80.5,80.64,598181.0,-1.0,59.5,58.49,59.0,58.93,19744.0,-1.0
2021-10-13,126.25,125.25,122.2,125.0,-1.0,,52.15,52.1,52.1,52.15,-1.0,,83.69,82.2,83.1,83.18,333681.0,-1.0,81.04,79.42,80.58,80.44,487220.0,-1.0,60.24,58.25,59.4,59.07,28575.0,-1.0
2021-10-14,135.75,135.75,129.0,129.5,-1.0,,58.05,55.33,55.33,58.05,-1.0,,84.5,83.18,83.45,84.0,316636.0,-1.0,81.68,80.38,80.59,81.31,399813.0,-1.0,61.8,59.09,59.09,61.44,35611.0,-1.0
2021-10-15,137.5,128.25,128.25,136.75,-1.0,,55.5,55.5,55.5,55.5,-1.0,,85.1,84.16,84.3,84.86,276465.0,-1.0,82.66,81.39,81.48,82.28,277953.0,-1.0,61.96,58.25,61.59,59.44,28770.0,-1.0
2021-10-18,136.0,123.9,123.9,125.25,-1.0,,58.75,53.65,53.65,58.2,-1.0,,86.04,83.95,84.95,84.33,340957.0,-1.0,83.87,81.84,82.6,82.44,134098.0,-1.0,59.68,57.24,58.75,58.56,31100.0,-1.0
2021-10-19,127.5,122.45,119.0,119.0,-1.0,,56.55,55.9,56.0,55.9,-1.0,,85.4,83.7,84.21,85.08,371791.0,-1.0,83.74,81.8,82.37,82.96,82607.0,-1.0,58.35,54.01,57.75,54.55,48144.0,-1.0
2021-10-20,126.45,126.0,124.5,125.1,-1.0,,57.2,56.3,56.8,56.3,-1.0,,85.89,83.61,85.19,85.82,378692.0,-1.0,84.25,81.3,83.34,83.87,25720.0,-1.0,58.13,54.61,54.75,57.78,33358.0,-1.0
2021-10-21,126.5,119.5,119.0,126.5,-1.0,,,,,,,,86.1,83.36,85.9,84.61,373646.0,-1.0,83.96,80.79,83.58,82.5,567503.0,-1.0,58.62,56.47,57.35,57.98,30427.0,-1.0
2021-10-22,124.0,121.2,121.05,123.5,-1.0,,,,,,,,85.93,83.82,84.52,85.53,298347.0,-1.0,84.22,81.76,82.61,83.76,465355.0,-1.0,60.2,57.9,58.04,58.27,22039.0,-1.0
2021-10-25,125.0,122.75,122.4,125.0,-1.0,,55.0,55.0,55.0,55.0,-1.0,,86.7,85.43,85.65,85.99,294554.0,-1.0,85.41,83.39,83.98,83.76,568725.0,-1.0,59.77,58.55,58.8,58.99,18868.0,-1.0
2021-10-26,124.5,123.85,123.05,124.5,-1.0,,,,,,,,86.5,85.27,86.03,86.4,222562.0,-1.0,84.88,82.97,83.72,84.65,467716.0,-1.0,60.2,58.74,59.1,59.81,22189.0,-1.0
2021-10-27,122.2,120.75,118.75,122.0,-1.0,,,,,,,,86.28,84.05,86.07,84.58,149747.0,-1.0,84.51,82.01,84.39,82.66,529952.0,-1.0,60.16,58.84,59.61,59.9,23988.0,-1.0
2021-10-28,116.9,112.75,112.5,115.0,-1.0,,51.6,51.35,51.6,51.35,-1.0,,84.59,82.32,84.21,84.32,118142.0,-1.0,83.21,80.58,82.25,82.81,491585.0,-1.0,59.65,57.92,59.5,58.57,21533.0,-1.0
2021-10-29,112.95,108.0,105.95,112.5,-1.0,,45.3,45.3,45.3,45.3,-1.0,,84.83,83.79,84.33,84.38,22766.0,-1.0,83.74,81.41,83.09,83.57,507309.0,-1.0,59.55,58.11,58.71,58.71,24790.0,-1.0
2021-11-01,113.3,106.2,103.0,112.0,-1.0,,,,,,,,85.12,83.03,83.63,84.71,302904.0,-1.0,84.88,82.74,83.36,84.05,412309.0,-1.0,60.45,56.65,59.0,56.94,30269.0,-1.0
2021-11-02,109.5,109.0,103.85,105.3,-1.0,,,,,,,,85.23,83.76,84.45,84.72,317069.0,-1.0,84.41,82.92,83.87,83.91,429608.0,-1.0,59.7,56.9,56.9,59.46,36733.0,-1.0
2021-11-03,118.0,118.0,111.7,111.7,-1.0,,50.2,50.2,50.2,50.2,-1.0,,84.2,81.1,84.07,81.99,380105.0,-1.0,83.08,79.69,83.07,80.86,546577.0,-1.0,60.37,59.08,59.43,59.82,22785.0,-1.0
2021-11-04,118.8,114.0,114.0,116.0,-1.0,,51.1,50.5,51.1,51.1,-1.0,,84.49,80.2,81.58,80.54,472428.0,-1.0,83.42,78.25,80.18,78.81,701119.0,-1.0,61.45,58.92,59.58,59.86,52401.0,-1.0
2021-11-05,118.6,114.75,113.75,115.25,-1.0,,,,,,,,83.16,80.26,81.25,82.74,379685.0,-1.0,81.8,78.96,79.37,81.27,531054.0,-1.0,61.23,59.29,59.7,59.39,28397.0,-1.0
2021-11-08,118.5,117.7,115.5,116.5,-1.0,,50.0,49.45,49.45,50.0,-1.0,,84.0,82.53,82.58,83.43,269601.0,-1.0,82.67,81.05,81.13,81.93,393953.0,-1.0,61.12,59.8,59.84,60.63,26371.0,-1.0
2021-11-09,116.75,110.83,110.5,116.25,-1.0,,,,,,,,85.3,83.16,83.47,84.78,346571.0,-1.0,84.63,81.78,82.16,84.15,504832.0,-1.0,61.4,59.89,60.48,60.41,29814.0,-1.0
2021-11-10,111.75,111.5,105.0,105.0,-1.0,,44.5,44.3,44.3,44.5,-1.0,,85.5,82.08,84.99,82.64,366309.0,-1.0,84.97,80.81,84.53,81.34,555215.0,-1.0,63.28,59.81,60.14,63.16,33666.0,-1.0
2021-11-11,114.5,114.2,109.2,111.6,-1.0,,,,,,,,83.44,81.66,82.85,82.87,336137.0,-1.0,82.33,80.2,81.41,81.59,475436.0,-1.0,63.92,62.07,63.09,63.7,24473.0,-1.0
2021-11-12,117.5,114.9,114.4,117.5,-1.0,,,,,,,,82.87,81.26,82.83,82.17,289298.0,-1.0,81.62,79.78,81.21,80.79,390304.0,-1.0,64.49,63.1,63.77,63.27,23123.0,-1.0
2021-11-15,121.0,120.0,118.1,118.1,-1.0,,49.8,49.38,49.38,49.5,-1.0,,82.49,80.67,81.92,82.05,273717.0,-1.0,81.2,79.3,80.66,80.88,343484.0,-1.0,66.97,63.55,63.55,65.93,32867.0,-1.0
2021-11-16,130.5,130.5,119.55,119.55,-1.0,,54.0,53.0,53.05,54.0,-1.0,,83.14,81.52,82.0,82.43,340716.0,-1.0,81.81,80.03,80.93,80.76,325668.0,-1.0,67.89,66.17,66.5,67.55,33181.0,-1.0
2021-11-17,137.0,129.0,129.0,133.0,-1.0,,57.38,57.3,57.3,57.38,-1.0,,82.22,79.78,82.05,80.28,406749.0,-1.0,80.69,77.69,80.54,78.36,174471.0,-1.0,68.45,66.75,67.8,67.16,28258.0,-1.0
2021-11-18,134.0,132.25,124.75,126.5,-1.0,,55.58,55.58,55.58,55.58,-1.0,,81.41,79.28,80.1,81.24,306849.0,-1.0,79.36,77.08,78.34,79.01,83984.0,-1.0,69.27,66.26,67.31,69.1,31435.0,-1.0
2021-11-19,135.0,128.9,126.4,135.0,-1.0,,,,,,,,82.24,78.05,81.0,78.89,479928.0,-1.0,79.92,75.37,78.76,76.1,30700.0,-1.0,69.88,68.61,69.2,69.36,26896.0,-1.0
2021-11-22,129.1,128.75,125.85,129.0,69.0,,51.7,51.7,51.7,51.7,2.0,,79.64,77.58,78.58,79.55,200550.0,100223.0,76.7,74.76,75.75,76.24,268438.0,123340.0,71.21,69.41,69.89,69.85,22419.0,9149.0
