Date,CLOSE,HIGH,LOW,OPEN,COUNT
2018-04-02,1.23,1.2344,1.228,1.2321,60072.0
2018-04-03,1.2269,1.2335,1.2252,1.2302,107171.0
2018-04-04,1.2277,1.2314,1.2255,1.2268,137519.0
2018-04-05,1.2238,1.229,1.2216,1.2276,151317.0
2018-04-06,1.2281,1.229,1.2212,1.2238,154860.0
2018-04-09,1.2319,1.233,1.2259,1.2277,128955.0
2018-04-10,1.2354,1.2377,1.2301,1.2318,139616.0
2018-04-11,1.2365,1.2395,1.2345,1.2355,136110.0
2018-04-12,1.2325,1.238,1.2298,1.2366,130520.0
2018-04-13,1.2329,1.2346,1.2305,1.2325,120825.0
2018-04-16,1.2378,1.2394,1.2323,1.2329,114832.0
2018-04-17,1.237,1.2413,1.2335,1.2378,124020.0
2018-04-18,1.2372,1.2397,1.2341,1.2368,129146.0
2018-04-19,1.2344,1.24,1.2327,1.2371,131243.0
2018-04-20,1.2286,1.2352,1.2248,1.2344,123084.0
2018-04-23,1.2207,1.229,1.2196,1.2287,121636.0
2018-04-24,1.223,1.2245,1.218,1.2207,136643.0
2018-04-25,1.2159,1.2238,1.2158,1.223,123963.0
2018-04-26,1.2101,1.2209,1.2094,1.2159,146433.0
2018-04-27,1.2128,1.2133,1.2053,1.2103,134519.0
2018-04-30,1.2077,1.2139,1.2062,1.2123,104347.0
2018-05-01,1.1993,1.2085,1.198,1.2076,83858.0
2018-05-02,1.195,1.2032,1.1936,1.1991,108078.0
2018-05-03,1.1987,1.2008,1.1944,1.195,115992.0
2018-05-04,1.1958,1.1995,1.1909,1.1987,103110.0
2018-05-07,1.192,1.1978,1.1896,1.1951,84278.0
2018-05-08,1.1862,1.1939,1.1836,1.1922,115642.0
2018-05-09,1.185,1.1897,1.1821,1.1862,96978.0
2018-05-10,1.1913,1.1946,1.1841,1.185,146892.0
2018-05-11,1.1942,1.1968,1.1889,1.1915,131652.0
2018-05-14,1.1925,1.1996,1.1924,1.1945,98699.0
2018-05-15,1.1837,1.1938,1.1816,1.1925,141000.0
2018-05-16,1.1807,1.1854,1.1761,1.1836,166549.0
2018-05-17,1.1793,1.1837,1.1773,1.1806,159115.0
2018-05-18,1.1775,1.1822,1.1747,1.1793,139367.0
2018-05-21,1.179,1.1795,1.1715,1.1762,115016.0
2018-05-22,1.1778,1.1829,1.1753,1.1791,153125.0
2018-05-23,1.1696,1.1789,1.1674,1.1777,163761.0
2018-05-24,1.1719,1.175,1.1688,1.1694,177897.0
2018-05-25,1.165,1.1733,1.1643,1.1718,186284.0
2018-05-28,1.1622,1.1728,1.1604,1.165,131689.0
2018-05-29,1.1538,1.1639,1.1506,1.1623,181879.0
2018-05-30,1.1661,1.1676,1.1516,1.1538,183022.0
2018-05-31,1.169,1.1724,1.1639,1.1663,163012.0
2018-06-01,1.166,1.1717,1.1616,1.1691,172025.0
2018-06-04,1.1698,1.1744,1.1652,1.1655,129906.0
2018-06-05,1.1717,1.1732,1.1651,1.1697,160909.0
2018-06-06,1.1773,1.1796,1.1708,1.1716,160681.0
2018-06-07,1.1797,1.184,1.177,1.1772,167490.0
2018-06-08,1.1766,1.181,1.1724,1.1798,172374.0
2018-06-11,1.1782,1.182,1.1752,1.1764,132273.0
2018-06-12,1.1743,1.1809,1.1731,1.1782,153981.0
2018-06-13,1.1789,1.1801,1.1723,1.1743,159709.0
2018-06-14,1.1567,1.1851,1.156,1.1789,175937.0
2018-06-15,1.1607,1.1627,1.1541,1.1566,155734.0
2018-06-18,1.1622,1.1624,1.1562,1.1608,130567.0
2018-06-19,1.1588,1.1644,1.1528,1.1622,182445.0
2018-06-20,1.157,1.16,1.1535,1.1588,166318.0
2018-06-21,1.1601,1.1633,1.1507,1.157,184004.0
2018-06-22,1.1655,1.1675,1.1598,1.1602,163262.0
2018-06-25,1.1702,1.1713,1.1625,1.1657,154176.0
2018-06-26,1.1645,1.172,1.1633,1.1702,152389.0
2018-06-27,1.1552,1.1672,1.1539,1.1646,133661.0
2018-06-28,1.1567,1.16,1.1525,1.1553,143363.0
2018-06-29,1.1683,1.169,1.1556,1.1567,156962.0
2018-07-02,1.1639,1.1697,1.1589,1.165,139275.0
2018-07-03,1.1655,1.1673,1.1619,1.1639,158683.0
2018-07-04,1.1654,1.1682,1.1627,1.1656,153584.0
2018-07-05,1.1689,1.172,1.1647,1.1653,170673.0
2018-07-06,1.1745,1.1767,1.1677,1.1688,166970.0
2018-07-09,1.1749,1.179,1.1729,1.1746,141271.0
2018-07-10,1.1742,1.1762,1.1688,1.1749,161718.0
2018-07-11,1.1672,1.1758,1.1663,1.1743,169829.0
2018-07-12,1.1671,1.1695,1.1647,1.1672,152708.0
2018-07-13,1.1685,1.1688,1.161,1.1669,150179.0
2018-07-16,1.1709,1.1725,1.1673,1.1675,119245.0
2018-07-17,1.1659,1.1744,1.1648,1.1709,143374.0
2018-07-18,1.1638,1.1665,1.16,1.1659,134526.0
2018-07-19,1.1641,1.1678,1.1572,1.1637,159366.0
2018-07-20,1.1718,1.1738,1.1624,1.1642,161708.0
2018-07-23,1.169,1.175,1.168,1.1728,133168.0
2018-07-24,1.1684,1.1717,1.1652,1.169,145727.0
2018-07-25,1.1728,1.1738,1.1662,1.1684,149023.0
2018-07-26,1.1641,1.1743,1.1637,1.1727,151460.0
2018-07-27,1.1656,1.1664,1.1619,1.1641,133634.0
2018-07-30,1.1704,1.1719,1.1646,1.1658,113616.0
2018-07-31,1.1691,1.1745,1.1681,1.1706,154436.0
2018-08-01,1.1658,1.1699,1.1654,1.1689,147379.0
2018-08-02,1.1582,1.1667,1.158,1.1658,146529.0
2018-08-03,1.1567,1.1611,1.1558,1.1583,136165.0
2018-08-06,1.1553,1.1573,1.1527,1.1571,111853.0
2018-08-07,1.1597,1.1608,1.1545,1.1553,125358.0
2018-08-08,1.161,1.1628,1.157,1.1597,121748.0
2018-08-09,1.1526,1.1619,1.1524,1.1608,133125.0
2018-08-10,1.141,1.1536,1.1383,1.1525,173865.0
2018-08-13,1.1408,1.1433,1.1363,1.1388,141704.0
2018-08-14,1.1342,1.1429,1.1328,1.1408,156658.0
2018-08-15,1.1343,1.1355,1.1297,1.1342,154654.0
2018-08-16,1.1375,1.1409,1.1333,1.1343,166637.0
2018-08-17,1.1437,1.1445,1.1363,1.1375,153106.0
2018-08-20,1.1479,1.1485,1.1392,1.144,114609.0
2018-08-21,1.1569,1.16,1.1477,1.148,138211.0
2018-08-22,1.1596,1.1623,1.155,1.1569,132666.0
2018-08-23,1.1537,1.1599,1.1528,1.1594,148086.0
2018-08-24,1.1621,1.1639,1.1531,1.1538,136141.0
2018-08-27,1.1677,1.1693,1.1591,1.163,128550.0
2018-08-28,1.1693,1.1733,1.166,1.1676,148118.0
2018-08-29,1.1706,1.171,1.165,1.1693,138445.0
2018-08-30,1.167,1.1718,1.1639,1.1706,163087.0
2018-08-31,1.1599,1.169,1.1583,1.1669,150501.0
2018-09-03,1.1623,1.1628,1.1582,1.1595,96394.0
2018-09-04,1.1581,1.1628,1.1527,1.1622,125129.0
2018-09-05,1.1629,1.1639,1.1541,1.158,121367.0
2018-09-06,1.1621,1.1659,1.1602,1.1628,135860.0
2018-09-07,1.1551,1.1649,1.1548,1.1622,150755.0
2018-09-10,1.1592,1.1615,1.1524,1.1558,113467.0
2018-09-11,1.1605,1.1643,1.1563,1.1592,129685.0
2018-09-12,1.1624,1.1649,1.1568,1.1602,135718.0
2018-09-13,1.1688,1.1701,1.1606,1.1625,134231.0
2018-09-14,1.1628,1.1721,1.1616,1.1688,130568.0
2018-09-17,1.1683,1.1698,1.1616,1.1623,112066.0
2018-09-18,1.1665,1.1724,1.1649,1.1682,152235.0
2018-09-19,1.1672,1.1715,1.1647,1.1666,153592.0
2018-09-20,1.1775,1.1785,1.1664,1.167,153168.0
2018-09-21,1.1749,1.1803,1.173,1.1775,142036.0
2018-09-24,1.1746,1.1815,1.1721,1.1749,110624.0
2018-09-25,1.1771,1.1792,1.1729,1.1747,138259.0
2018-09-26,1.1738,1.1797,1.1724,1.1765,153205.0
2018-09-27,1.1639,1.1757,1.1635,1.1738,161737.0
2018-09-28,1.1608,1.1651,1.1566,1.164,151352.0
2018-10-01,1.1576,1.1628,1.1561,1.1607,102121.0
2018-10-02,1.1546,1.158,1.1504,1.1576,113259.0
2018-10-03,1.1476,1.1593,1.1463,1.1546,130063.0
2018-10-04,1.1513,1.1541,1.1462,1.1476,122357.0
2018-10-05,1.1523,1.1549,1.1482,1.1512,121188.0
2018-10-08,1.149,1.1534,1.1457,1.1518,90781.0
2018-10-09,1.1489,1.1503,1.1429,1.149,124409.0
2018-10-10,1.1518,1.1545,1.1477,1.1489,127268.0
2018-10-11,1.1593,1.1599,1.1516,1.1518,169383.0
2018-10-12,1.1562,1.161,1.1533,1.1591,146579.0
2018-10-15,1.1577,1.1606,1.1535,1.1557,104906.0
2018-10-16,1.1573,1.1621,1.1563,1.1578,132992.0
2018-10-17,1.1499,1.1583,1.1493,1.1573,138574.0
2018-10-18,1.1452,1.1527,1.1447,1.1499,126169.0
2018-10-19,1.1513,1.1534,1.1431,1.145,123124.0
2018-10-22,1.1463,1.155,1.1453,1.1505,113403.0
2018-10-23,1.1469,1.1493,1.1436,1.1464,120091.0
2018-10-24,1.1391,1.1476,1.1377,1.1469,141519.0
2018-10-25,1.1374,1.1432,1.1353,1.139,160118.0
2018-10-26,1.1401,1.142,1.1332,1.1374,151066.0
2018-10-29,1.1371,1.1416,1.1359,1.1406,123395.0
2018-10-30,1.1344,1.1387,1.1337,1.1371,137880.0
2018-10-31,1.131,1.1361,1.1299,1.1343,142739.0
2018-11-01,1.1407,1.1424,1.1304,1.1309,149159.0
2018-11-02,1.1385,1.1456,1.137,1.1406,151295.0
2018-11-05,1.1406,1.1424,1.1355,1.139,105303.0
2018-11-06,1.1426,1.1438,1.1388,1.1405,148287.0
2018-11-07,1.1424,1.15,1.1393,1.1425,162018.0
2018-11-08,1.1362,1.1447,1.135,1.1424,157071.0
2018-11-09,1.1334,1.1369,1.1313,1.1362,156267.0
2018-11-12,1.1217,1.1332,1.1213,1.133,131189.0
2018-11-13,1.1289,1.1294,1.1214,1.1217,174234.0
2018-11-14,1.1308,1.1347,1.126,1.1288,155774.0
2018-11-15,1.1326,1.1362,1.1269,1.1307,167166.0
2018-11-16,1.1418,1.1421,1.1318,1.1328,157784.0
2018-11-19,1.1451,1.1465,1.1391,1.1401,125883.0
2018-11-20,1.137,1.1472,1.1356,1.1452,139262.0
2018-11-21,1.1383,1.1424,1.1361,1.1369,156515.0
2018-11-22,1.1407,1.1433,1.1377,1.1381,152478.0
2018-11-23,1.134,1.1421,1.1324,1.1402,141721.0
2018-11-26,1.1326,1.1383,1.1321,1.1341,131612.0
2018-11-27,1.1288,1.1344,1.1275,1.1326,159160.0
2018-11-28,1.1366,1.1387,1.1264,1.129,150485.0
2018-11-29,1.1391,1.1401,1.1346,1.1365,158678.0
2018-11-30,1.1315,1.14,1.1302,1.1393,153876.0
2018-12-03,1.1352,1.138,1.1313,1.1313,125757.0
2018-12-04,1.1344,1.142,1.1316,1.1352,161118.0
2018-12-05,1.1344,1.1361,1.1309,1.1342,123914.0
2018-12-06,1.1374,1.1412,1.1319,1.1344,183296.0
2018-12-07,1.1376,1.1423,1.1357,1.1375,164957.0
2018-12-10,1.1355,1.1443,1.1348,1.14,126782.0
2018-12-11,1.1314,1.14,1.1302,1.1359,165653.0
2018-12-12,1.1368,1.1388,1.1311,1.1316,186084.0
2018-12-13,1.1361,1.1393,1.1328,1.1367,193103.0
2018-12-14,1.1307,1.1371,1.1266,1.136,191410.0
2018-12-17,1.1346,1.1358,1.1297,1.1307,121850.0
2018-12-18,1.1361,1.1402,1.1335,1.1346,133635.0
2018-12-19,1.1375,1.144,1.1358,1.1359,176588.0
2018-12-20,1.1444,1.1485,1.1369,1.1375,191120.0
2018-12-21,1.1367,1.1475,1.1351,1.1445,159966.0
2018-12-24,1.1399,1.1438,1.135,1.137,109323.0
2018-12-25,1.1361,1.1428,1.1359,1.1398,37823.0
2018-12-26,1.1351,1.1421,1.134,1.1361,100563.0
2018-12-27,1.1429,1.1455,1.1348,1.1351,163194.0
2018-12-28,1.1436,1.1476,1.1422,1.1427,154840.0
2018-12-31,1.1469,1.1469,1.142,1.1442,76494.0
2019-01-01,1.1462,1.1479,1.1423,1.1464,5233.0
2019-01-02,1.1342,1.1497,1.1324,1.1463,103807.0
2019-01-03,1.1392,1.1411,1.1307,1.1343,140278.0
2019-01-04,1.1393,1.142,1.1343,1.1391,144776.0
2019-01-07,1.1474,1.1484,1.139,1.139,93524.0
2019-01-08,1.144,1.1485,1.142,1.1474,98710.0
2019-01-09,1.1541,1.1554,1.1433,1.1442,149375.0
2019-01-10,1.1498,1.157,1.1483,1.154,161183.0
2019-01-11,1.1467,1.154,1.1455,1.1497,155952.0
2019-01-14,1.1474,1.1483,1.1437,1.1469,119238.0
2019-01-15,1.1414,1.1491,1.1378,1.147,185609.0
2019-01-16,1.1397,1.1427,1.1374,1.1411,177103.0
2019-01-17,1.1395,1.1408,1.1367,1.1393,178909.0
2019-01-18,1.1361,1.1411,1.135,1.1387,157649.0
2019-01-21,1.1364,1.1407,1.1353,1.1369,132278.0
2019-01-22,1.1358,1.1385,1.1333,1.1364,154962.0
2019-01-23,1.138,1.1396,1.1347,1.1357,139455.0
2019-01-24,1.1305,1.1397,1.1286,1.1379,155753.0
2019-01-25,1.1412,1.1419,1.1295,1.1304,169552.0
2019-01-28,1.1433,1.1445,1.1388,1.1404,160922.0
2019-01-29,1.143,1.1451,1.1408,1.1426,178212.0
2019-01-30,1.1477,1.1502,1.1403,1.1431,179848.0
2019-01-31,1.1444,1.1515,1.1432,1.1478,174900.0
2019-02-01,1.1454,1.1488,1.1431,1.1445,167340.0
2019-02-04,1.1435,1.1465,1.1419,1.1454,121199.0
2019-02-05,1.1412,1.1453,1.1397,1.1439,171185.0
2019-02-06,1.136,1.1418,1.1357,1.1404,173903.0
2019-02-07,1.134,1.1374,1.1321,1.1359,158356.0
2019-02-08,1.1328,1.1352,1.1317,1.1344,154670.0
2019-02-11,1.1275,1.133,1.1263,1.1327,118577.0
2019-02-12,1.1324,1.1341,1.1254,1.1278,144060.0
2019-02-13,1.1265,1.1344,1.1257,1.1324,153983.0
2019-02-14,1.1299,1.131,1.1245,1.126,153823.0
2019-02-15,1.1293,1.1311,1.1231,1.1293,152827.0
2019-02-18,1.1308,1.1334,1.1282,1.1286,103753.0
2019-02-19,1.134,1.1357,1.1273,1.1309,135027.0
2019-02-20,1.1335,1.1372,1.1322,1.134,147537.0
2019-02-21,1.1334,1.1366,1.1318,1.1336,162594.0
2019-02-22,1.1341,1.1357,1.1312,1.1334,153250.0
2019-02-25,1.1358,1.1368,1.1322,1.1337,130221.0
2019-02-26,1.1385,1.1402,1.1341,1.1364,142090.0
2019-02-27,1.1369,1.1404,1.1359,1.1395,151865.0
2019-02-28,1.137,1.142,1.1356,1.137,160781.0
2019-03-01,1.1374,1.1408,1.135,1.1369,156734.0
2019-03-04,1.1337,1.1395,1.1307,1.1377,110261.0
2019-03-05,1.1306,1.1351,1.1288,1.1337,140885.0
2019-03-06,1.1305,1.1326,1.1284,1.1311,138904.0
2019-03-07,1.1192,1.1321,1.1174,1.1305,137529.0
2019-03-08,1.1238,1.1246,1.1183,1.1191,136434.0
2019-03-11,1.1247,1.1258,1.122,1.1238,126001.0
2019-03-12,1.1286,1.1307,1.1242,1.1247,165862.0
2019-03-13,1.1325,1.1339,1.1275,1.1286,160625.0
2019-03-14,1.1302,1.1341,1.1292,1.1328,169189.0
2019-03-15,1.1325,1.1345,1.1294,1.1304,145780.0
2019-03-18,1.1336,1.1359,1.1315,1.1322,95073.0
2019-03-19,1.1349,1.1362,1.1331,1.1335,131555.0
2019-03-20,1.1411,1.1448,1.1333,1.1349,140482.0
2019-03-21,1.1373,1.1438,1.134,1.1411,149675.0
2019-03-22,1.1313,1.1392,1.1271,1.1375,161240.0
2019-03-25,1.1311,1.1332,1.1282,1.12922,114781.0
2019-03-26,1.1264,1.1327,1.1261,1.1311,143125.0
2019-03-27,1.1247,1.1286,1.124,1.1266,159405.0
2019-03-28,1.122,1.1262,1.1212,1.1242,151793.0
2019-03-29,1.1217,1.1247,1.1207,1.1219,145754.0
2019-04-01,1.1212,1.1249,1.1201,1.1216,115780.0
2019-04-02,1.1202,1.1218,1.1181,1.1215,144846.0
2019-04-03,1.1234,1.1255,1.1199,1.1204,140494.0
2019-04-04,1.122,1.1248,1.1204,1.1232,135440.0
2019-04-05,1.1214,1.1244,1.1208,1.1221,132172.0
2019-04-08,1.1259,1.1275,1.1211,1.1216,101263.0
2019-04-09,1.1261,1.1285,1.1252,1.1269,132973.0
2019-04-10,1.1273,1.1286,1.1228,1.1261,123968.0
2019-04-11,1.125,1.129,1.1247,1.1271,124365.0
2019-04-12,1.13,1.1325,1.125,1.1252,128287.0
2019-04-15,1.1307,1.1321,1.1293,1.1298,93512.0
2019-04-16,1.128,1.1314,1.1278,1.1303,115861.0
2019-04-17,1.1294,1.1324,1.1277,1.128,128149.0
2019-04-18,1.1229,1.1305,1.1224,1.1295,125605.0
2019-04-19,1.1246,1.1252,1.1227,1.1238,89848.0
2019-04-22,1.1255,1.1263,1.1234,1.1244,72393.0
2019-04-23,1.1225,1.1262,1.119,1.1257,125192.0
2019-04-24,1.1152,1.1231,1.1139,1.1227,141634.0
2019-04-25,1.113,1.1162,1.1116,1.1158,124496.0
2019-04-26,1.1148,1.1174,1.111,1.1129,114904.0
2019-04-29,1.1185,1.119,1.1139,1.1152,82355.0
2019-04-30,1.1215,1.123,1.1174,1.1184,102977.0
2019-05-01,1.1194,1.1265,1.1186,1.1213,79674.0
2019-05-02,1.1176,1.1219,1.1169,1.12,102841.0
2019-05-03,1.12,1.1206,1.1133,1.1176,103469.0
2019-05-06,1.1197,1.1209,1.1158,1.117,105097.0
2019-05-07,1.119,1.1221,1.1164,1.1197,132426.0
2019-05-08,1.1191,1.1214,1.1181,1.1189,127307.0
2019-05-09,1.122,1.1251,1.1171,1.1191,129041.0
2019-05-10,1.1233,1.1253,1.1212,1.1213,125719.0
2019-05-13,1.1223,1.1265,1.122,1.124,92545.0
2019-05-14,1.1203,1.1246,1.1199,1.1223,97891.0
2019-05-15,1.12,1.1224,1.1175,1.1203,108976.0
2019-05-16,1.1172,1.1225,1.1164,1.12,100259.0
2019-05-17,1.1156,1.1184,1.1153,1.1174,99448.0
2019-05-20,1.117,1.1176,1.1148,1.1157,80113.0
2019-05-21,1.1158,1.1187,1.114,1.1168,95774.0
2019-05-22,1.1152,1.118,1.1145,1.1166,90513.0
2019-05-23,1.118,1.1187,1.1106,1.1149,102908.0
2019-05-24,1.1202,1.1212,1.1172,1.1181,90144.0
2019-05-27,1.1196,1.1215,1.1184,1.1194,76740.0
2019-05-28,1.116,1.1202,1.1157,1.1197,104179.0
2019-05-29,1.1129,1.1173,1.1122,1.116,114390.0
2019-05-30,1.113,1.1144,1.1114,1.1129,99875.0
2019-05-31,1.1167,1.1179,1.1123,1.1132,123502.0
2019-06-03,1.124,1.1262,1.1154,1.1167,90575.0
2019-06-04,1.1251,1.1277,1.1225,1.124,90466.0
2019-06-05,1.1219,1.1306,1.1217,1.1249,93138.0
2019-06-06,1.1274,1.1308,1.1212,1.1227,93761.0
2019-06-07,1.1331,1.1347,1.1249,1.1274,75236.0
2019-06-10,1.1312,1.133,1.1288,1.1322,69459.0
2019-06-11,1.1329,1.1337,1.13,1.131,80887.0
2019-06-12,1.1287,1.1343,1.128,1.1324,85749.0
2019-06-13,1.1275,1.1303,1.1266,1.1285,82347.0
2019-06-14,1.1207,1.1289,1.12,1.128,69776.0
2019-06-17,1.1217,1.1246,1.1202,1.1214,55652.0
2019-06-18,1.1191,1.1242,1.1179,1.1217,65198.0
2019-06-19,1.1224,1.1252,1.1185,1.1191,58200.0
2019-06-20,1.1291,1.1317,1.1224,1.1224,75429.0
2019-06-21,1.1366,1.1377,1.1281,1.129,72791.0
2019-06-24,1.1396,1.1403,1.1359,1.1359,59479.0
2019-06-25,1.1365,1.1412,1.1342,1.1398,72508.0
2019-06-26,1.1368,1.139,1.1346,1.1364,73537.0
2019-06-27,1.1368,1.1381,1.1346,1.1367,66455.0
2019-06-28,1.1368,1.1393,1.1349,1.1369,65175.0
2019-07-01,1.1285,1.1374,1.1279,1.1374,76259.0
2019-07-02,1.1283,1.1319,1.1273,1.1284,77155.0
2019-07-03,1.1277,1.131,1.1267,1.1283,74718.0
2019-07-04,1.1284,1.1295,1.1271,1.1276,60352.0
2019-07-05,1.1224,1.1287,1.1205,1.1283,80744.0
2019-07-08,1.1214,1.1234,1.1205,1.1221,65610.0
2019-07-09,1.1206,1.1219,1.1192,1.1213,70421.0
2019-07-10,1.1249,1.1263,1.12,1.1206,81574.0
2019-07-11,1.1252,1.1285,1.1243,1.1249,82680.0
2019-07-12,1.1269,1.1275,1.1236,1.1252,78173.0
2019-07-15,1.1257,1.1284,1.1251,1.1267,61886.0
2019-07-16,1.1209,1.1263,1.12,1.1256,73543.0
2019-07-17,1.1223,1.1233,1.1198,1.1209,72847.0
2019-07-18,1.1275,1.128,1.1203,1.1222,82743.0
2019-07-19,1.122,1.1281,1.1202,1.1275,86565.0
2019-07-22,1.1208,1.1225,1.1204,1.1216,66812.0
2019-07-23,1.1151,1.1209,1.1144,1.1208,75822.0
2019-07-24,1.1139,1.1158,1.1125,1.115,80492.0
2019-07-25,1.1145,1.1187,1.11,1.114,79247.0
2019-07-26,1.1125,1.115,1.111,1.1145,65449.0
2019-07-29,1.1144,1.115,1.1111,1.1126,64099.0
2019-07-30,1.1153,1.116,1.113,1.1142,78917.0
2019-07-31,1.1074,1.1162,1.1058,1.1153,84768.0
2019-08-01,1.1083,1.1095,1.1025,1.1074,103827.0
2019-08-02,1.1107,1.1116,1.1068,1.1085,97581.0
2019-08-05,1.1202,1.1212,1.1101,1.1101,100408.0
2019-08-06,1.1198,1.1249,1.1166,1.1201,105458.0
2019-08-07,1.1197,1.1241,1.1178,1.1197,105395.0
2019-08-08,1.1178,1.1231,1.1175,1.1197,101848.0
2019-08-09,1.1198,1.1222,1.1178,1.1179,89359.0
2019-08-12,1.1212,1.123,1.116,1.1202,72489.0
2019-08-13,1.1169,1.1228,1.1169,1.1212,92355.0
2019-08-14,1.1138,1.119,1.1129,1.1169,91931.0
2019-08-15,1.1106,1.1158,1.1089,1.1137,92305.0
2019-08-16,1.1089,1.1112,1.1065,1.1105,75887.0
2019-08-19,1.1076,1.1113,1.1074,1.109,71546.0
2019-08-20,1.1099,1.1106,1.1064,1.1077,82513.0
2019-08-21,1.1083,1.1107,1.1079,1.1098,79980.0
2019-08-22,1.1078,1.1112,1.1062,1.1083,81702.0
2019-08-23,1.1144,1.1153,1.105,1.1078,91225.0
2019-08-26,1.11,1.1164,1.1092,1.1145,94649.0
2019-08-27,1.109,1.1115,1.1084,1.1101,84151.0
2019-08-28,1.1077,1.1098,1.1071,1.1089,83864.0
2019-08-29,1.1055,1.1091,1.104,1.1076,83427.0
2019-08-30,1.0989,1.106,1.0961,1.1056,83851.0
2019-09-02,1.0966,1.0998,1.0956,1.0988,67015.0
2019-09-03,1.0972,1.0978,1.0924,1.0968,94861.0
2019-09-04,1.1033,1.1037,1.0967,1.0972,94450.0
2019-09-05,1.1033,1.1084,1.1015,1.1035,91346.0
2019-09-06,1.1027,1.1056,1.1018,1.1033,84705.0
2019-09-09,1.1046,1.1067,1.1014,1.1022,67881.0
2019-09-10,1.1043,1.1059,1.1029,1.1045,72768.0
2019-09-11,1.1009,1.1055,1.0983,1.1042,75196.0
2019-09-12,1.1061,1.1086,1.0925,1.1009,89754.0
2019-09-13,1.1073,1.1109,1.1053,1.1062,81762.0
2019-09-16,1.1,1.1091,1.0992,1.1085,76333.0
2019-09-17,1.1071,1.1074,1.0988,1.0998,78207.0
2019-09-18,1.1029,1.1075,1.1012,1.1071,68216.0
2019-09-19,1.104,1.1073,1.1021,1.1028,68938.0
2019-09-20,1.1017,1.1068,1.0994,1.104,66062.0
2019-09-23,1.0991,1.1025,1.0964,1.1014,62981.0
2019-09-24,1.1018,1.1024,1.0982,1.0992,67686.0
2019-09-25,1.0941,1.1023,1.0936,1.1018,70802.0
2019-09-26,1.0921,1.0967,1.0907,1.0941,77231.0
2019-09-27,1.0938,1.0958,1.0903,1.0919,70740.0
2019-09-30,1.0898,1.0947,1.0883,1.0938,60679.0
2019-10-01,1.093,1.0942,1.0877,1.0899,66566.0
2019-10-02,1.0958,1.0963,1.0902,1.0931,59613.0
2019-10-03,1.0964,1.0999,1.0939,1.0957,74961.0
2019-10-04,1.0976,1.0997,1.0955,1.0962,77215.0
2019-10-07,1.097,1.1,1.096,1.0974,63619.0
2019-10-08,1.0954,1.0995,1.0939,1.0969,77643.0
2019-10-09,1.0969,1.0989,1.095,1.0955,74645.0
2019-10-10,1.1004,1.1034,1.0969,1.097,90925.0
2019-10-11,1.104,1.1062,1.0999,1.1004,92512.0
2019-10-14,1.1028,1.1048,1.1011,1.1042,70534.0
2019-10-15,1.1031,1.1045,1.0989,1.1027,88263.0
2019-10-16,1.107,1.1085,1.102,1.1031,87186.0
2019-10-17,1.1122,1.1139,1.1063,1.1071,86085.0
2019-10-18,1.1169,1.1172,1.1113,1.1124,71329.0
2019-10-21,1.1148,1.1179,1.1135,1.1141,72467.0
2019-10-22,1.1124,1.1157,1.1116,1.1148,77873.0
